symbol,trade_date,bar_time,clock_time,proxy_action_label,forward_return_5,max_favorable_return_5,max_adverse_return_5,push_efficiency,close_vs_vwap,close_location,late_session_integrity_score,burst_then_fade_score,reclaim_after_break_score
300308,2026-03-27,2026-03-27 13:30:00,13:30:00,hold_probe,-0.00053601,0.00494137,-0.00100503,-0.58479532,-0.03605078,0.12865497,0.0,0.00988743,-0.00741235
300308,2026-03-27,2026-03-27 13:31:00,13:31:00,hold_probe,-0.00287256,0.00197071,-0.00409172,0.71084337,-0.03314183,0.90763052,0.0,0.00033055,0.00214405
300308,2026-03-27,2026-03-27 13:32:00,13:32:00,reduce_probe,-0.00246761,0.00030012,-0.00575221,0.72463768,-0.0315086,0.92028986,0.0,6.533e-05,0.00121917
300308,2026-03-27,2026-03-27 13:33:00,13:33:00,hold_probe,-0.00086811,-3.339e-05,-0.00447412,-0.63636364,-0.0327224,0.21487603,0.0,0.00089407,-0.00300115
300308,2026-03-27,2026-03-27 13:34:00,13:34:00,hold_probe,0.00217865,0.00382102,-0.00063684,-0.91479821,-0.03635066,0.08520179,0.0,0.00488625,-0.00799666
300308,2026-03-27,2026-03-27 13:35:00,13:35:00,hold_probe,0.00191057,0.00385466,-0.00060334,-0.00909091,-0.03633595,0.25454545,0.0,0.00134942,-0.00053628
300308,2026-03-27,2026-03-27 13:36:00,13:36:00,hold_probe,0.00107194,0.00323256,-8.375e-05,0.25170068,-0.03570156,0.49659864,0.0,0.00102108,1.676e-05
300308,2026-03-27,2026-03-27 13:37:00,13:37:00,hold_probe,0.00113657,0.00148757,-0.00215615,1.0,-0.03367866,1.0,0.0,-0.0,0.00199313
300308,2026-03-27,2026-03-27 13:38:00,13:38:00,hold_probe,-0.00096912,0.00116963,-0.00247293,0.0959596,-0.03334944,0.74747475,0.0,0.00045862,-0.00183857
300308,2026-03-27,2026-03-27 13:39:00,13:39:00,hold_probe,0.00041806,0.00197324,-0.00167224,-0.59756098,-0.03410098,0.40243902,0.0,0.00133757,-0.00270686
300308,2026-03-27,2026-03-27 13:40:00,13:40:00,hold_probe,-0.00178984,0.00227493,-0.00212439,-0.07476636,-0.03437494,0.40186916,0.0,0.00075823,-0.00132107
300308,2026-03-27,2026-03-27 13:41:00,13:41:00,hold_probe,0.00162291,0.00249293,-0.00194081,-0.15853659,-0.03455514,0.84146341,0.0,0.00028092,-0.00158911
300308,2026-03-27,2026-03-27 13:42:00,13:42:00,hold_probe,0.00093494,0.00232065,-0.00407366,0.69680851,-0.03247582,0.88829787,0.0,0.00020534,0.00148907
300308,2026-03-27,2026-03-27 13:43:00,13:43:00,hold_probe,0.00388025,0.0041144,-0.00229135,-0.62941176,-0.03417891,0.35294118,0.0,0.00219422,-0.00457452
300308,2026-03-27,2026-03-27 13:44:00,13:44:00,hold_probe,0.00125366,0.00354367,-0.00287505,0.32075472,-0.03359719,0.97169811,0.0,4.128e-05,-0.00055193
300308,2026-03-27,2026-03-27 13:45:00,13:45:00,hold_probe,0.00568077,0.00606619,-0.00036866,-0.755,-0.03597891,0.1,0.0,0.00491776,-0.00534893
300308,2026-03-27,2026-03-27 13:46:00,13:46:00,add_probe,0.00285638,0.00315705,0.0,0.81220657,-0.03286586,1.0,0.0,-0.0,0.00283201
300308,2026-03-27,2026-03-27 13:47:00,13:47:00,hold_probe,0.00078395,0.00170133,-0.00126766,0.51176471,-0.03143886,0.51176471,0.0,0.00122883,0.00145325
300308,2026-03-27,2026-03-27 13:48:00,13:48:00,hold_probe,-0.00369864,0.0005498,-0.00499817,0.69,-0.03030683,0.86,0.0,0.00017616,0.00086735
300308,2026-03-27,2026-03-27 13:49:00,13:49:00,hold_probe,-0.00338898,0.00258765,-0.00367279,-0.75625,-0.03226648,0.14375,0.0,0.00116621,-0.00444837
300308,2026-03-27,2026-03-27 13:50:00,13:50:00,reduce_probe,-0.00634852,0.00068317,-0.00714833,0.70072993,-0.03040755,0.83211679,0.0,0.00036011,0.00190317
300308,2026-03-27,2026-03-27 13:51:00,13:51:00,reduce_probe,-0.0069124,0.00018322,-0.00752869,0.4,-0.0300028,0.67272727,0.0,0.00050551,0.00014997
300308,2026-03-27,2026-03-27 13:52:00,13:52:00,reduce_probe,-0.00791667,5e-05,-0.00815,-0.77083333,-0.03058817,0.0,0.0,0.00054683,-0.00123257
300308,2026-03-27,2026-03-27 13:53:00,13:53:00,close_probe,-0.00354515,0.0,-0.00483278,-0.71174377,-0.03379034,0.27758007,0.0,0.00455875,-0.00796667
300308,2026-03-27,2026-03-27 13:54:00,13:54:00,hold_probe,-0.00231167,5.025e-05,-0.00311573,-0.73333333,-0.03540344,0.14166667,0.0,0.00284684,-0.0037291
300308,2026-03-27,2026-03-27 13:55:00,13:55:00,hold_probe,-0.00221354,0.00045277,-0.00223031,-0.5826087,-0.0363727,0.4173913,0.0,0.00177836,-0.00294822
300308,2026-03-27,2026-03-27 13:56:00,13:56:00,hold_probe,-0.0009728,0.0,-0.00219718,-0.18333333,-0.0365293,0.36666667,0.0,0.0003634,-0.00073785
300308,2026-03-27,2026-03-27 13:57:00,13:57:00,hold_probe,0.00136077,0.00142797,-0.00057119,-0.87387387,-0.03805651,0.12612613,0.0,0.00151442,-0.00348865
300308,2026-03-27,2026-03-27 13:58:00,13:58:00,hold_probe,-0.00181245,0.0003692,-0.00181245,0.13095238,-0.03701807,0.76190476,0.0,0.00016964,0.00104158
300308,2026-03-27,2026-03-27 13:59:00,13:59:00,hold_probe,-0.00068839,0.00085629,-0.00151111,-0.66666667,-0.03745829,0.02380952,0.0,0.00055831,-0.00099013
300308,2026-03-27,2026-03-27 14:00:00,14:00:00,hold_probe,0.00147897,0.0018319,-0.00053781,-0.62921348,-0.03835508,0.01123596,0.0,0.00195625,-0.00196444
300308,2026-03-27,2026-03-27 14:01:00,14:01:00,hold_probe,0.00025183,0.00077228,-0.00159492,0.48076923,-0.03726297,0.70192308,0.0,0.00093483,0.00089074
300308,2026-03-27,2026-03-27 14:02:00,14:02:00,hold_probe,-0.0004362,3.355e-05,-0.00229843,0.47058824,-0.03656359,0.92156863,0.0,3.857e-05,0.00062118
300308,2026-03-27,2026-03-27 14:03:00,14:03:00,hold_probe,0.00184936,0.00213517,-0.00018494,-0.984375,-0.03857332,0.0,0.0,0.00151841,-0.00422776
300308,2026-03-27,2026-03-27 14:04:00,14:04:00,hold_probe,-0.00087369,0.00149535,-0.00087369,0.304,-0.03793723,0.392,0.0,0.00075489,0.00045393
300308,2026-03-27,2026-03-27 14:05:00,14:05:00,hold_probe,-0.00213127,0.00030207,-0.0027354,0.0,-0.03677188,0.94936709,0.0,3.773e-05,0.00112571
300308,2026-03-27,2026-03-27 14:06:00,14:06:00,hold_probe,-0.00149381,0.00033569,-0.00256802,-0.35714286,-0.03691357,0.0,0.0,0.00044777,-0.00033563
300308,2026-03-27,2026-03-27 14:07:00,14:07:00,hold_probe,-0.00268546,0.0003189,-0.00281974,-0.88235294,-0.03688181,0.11764706,0.0,0.00019565,0.0
300308,2026-03-27,2026-03-27 14:08:00,14:08:00,hold_probe,-0.00172848,0.00015103,-0.0030542,0.55555556,-0.03670134,0.55555556,0.0,0.00013602,0.00016784
300308,2026-03-27,2026-03-27 14:09:00,14:09:00,hold_probe,0.00124441,0.00158074,-0.00097535,-0.90977444,-0.03867585,0.0,0.0,0.00323088,-0.00416177
300308,2026-03-27,2026-03-27 14:10:00,14:10:00,hold_probe,0.00242171,0.00242171,-0.00090814,-0.07936508,-0.0387085,0.57142857,0.0,0.00060368,-0.00073992
300308,2026-03-27,2026-03-27 14:11:00,14:11:00,add_probe,0.00252143,0.00268953,-0.00137838,0.57142857,-0.03823049,0.79591837,0.0,0.00017264,0.0002859
300308,2026-03-27,2026-03-27 14:12:00,14:12:00,hold_probe,0.00370246,0.00422417,-0.00020195,-0.8045977,-0.03933534,0.09195402,0.0,0.00132177,-0.00248781
300308,2026-03-27,2026-03-27 14:13:00,14:13:00,hold_probe,0.00089095,0.00337889,-0.00011767,0.73626374,-0.03822744,0.86813187,0.0,0.00017757,0.00092561
300308,2026-03-27,2026-03-27 14:14:00,14:14:00,hold_probe,0.00156198,0.00248572,-1.68e-05,0.6625,-0.0373492,0.75,0.0,0.00028029,0.00077328
300308,2026-03-27,2026-03-27 14:15:00,14:15:00,hold_probe,0.00117438,0.0013757,-0.00112405,1.0,-0.03626967,1.0,0.0,-0.0,0.0011085
300308,2026-03-27,2026-03-27 14:16:00,14:16:00,hold_probe,0.00048625,0.0009222,-0.00169349,0.68,-0.03570402,0.8,0.0,0.00013872,0.00046975
300308,2026-03-27,2026-03-27 14:17:00,14:17:00,hold_probe,0.00100604,0.00144199,-0.00169349,-0.390625,-0.03568215,0.515625,0.0,0.00061601,-0.00055332
300308,2026-03-27,2026-03-27 14:18:00,14:18:00,hold_probe,0.00335909,0.00520658,-1.68e-05,-0.67567568,-0.03727753,0.0,0.0,0.00290822,-0.00335345
300308,2026-03-27,2026-03-27 14:19:00,14:19:00,hold_probe,-1.677e-05,0.00363892,-8.385e-05,0.92079208,-0.03575799,0.93069307,0.0,0.00010473,0.00154518
300308,2026-03-27,2026-03-27 14:20:00,14:20:00,hold_probe,-0.0002346,0.00291575,-0.00127354,0.86,-0.0350459,0.96,0.0,3.097e-05,0.00063723
300308,2026-03-27,2026-03-27 14:21:00,14:21:00,hold_probe,-0.00077092,0.0030334,-0.00115638,-0.3,-0.03514458,0.13333333,0.0,0.00035672,-0.00030163
300308,2026-03-27,2026-03-27 14:22:00,14:22:00,hold_probe,-0.00201005,0.00251256,-0.00201005,0.42105263,-0.03462635,0.54385965,0.0,0.00043996,0.00051953
300308,2026-03-27,2026-03-27 14:23:00,14:23:00,hold_probe,-0.00269501,0.00061935,-0.0030298,0.11290323,-0.03395227,0.11290323,0.0,0.00287079,0.00067002
300308,2026-03-27,2026-03-27 14:24:00,14:24:00,hold_probe,1.677e-05,0.00063724,-0.00122417,-0.72789116,-0.03567284,0.01360544,0.0,0.00308038,-0.00364915
300308,2026-03-27,2026-03-27 14:25:00,14:25:00,hold_probe,-0.00016761,0.00013409,-0.00172639,0.51612903,-0.03517765,1.0,0.0,-0.0,-3.354e-05
300308,2026-03-27,2026-03-27 14:26:00,14:26:00,hold_probe,-0.00013418,0.00095601,-0.00107341,-0.79591837,-0.03579915,0.04081633,0.0,0.000394,-0.00134089
300308,2026-03-27,2026-03-27 14:27:00,14:27:00,hold_probe,-0.00023498,0.00167842,-0.00035247,-0.84313725,-0.03647566,0.0,0.0,0.00085055,-0.0014424
300308,2026-03-27,2026-03-27 14:28:00,14:28:00,hold_probe,-0.0003189,0.00169523,-0.00100707,-0.02564103,-0.0364734,0.51282051,0.0,0.00034776,-0.00036925
300308,2026-03-27,2026-03-27 14:29:00,14:29:00,hold_probe,-0.00011738,0.00078815,-0.00191169,0.60674157,-0.0355847,0.80898876,0.0,0.00030359,0.00060424
300308,2026-03-27,2026-03-27 14:30:00,14:30:00,hold_probe,0.00058674,0.0006035,-0.0022296,0.35849057,-0.03526974,0.9245283,0.88925856,3.77e-05,-0.00018446
300308,2026-03-27,2026-03-27 14:31:00,14:31:00,hold_probe,0.00028516,0.00140904,-0.00161033,-0.52173913,-0.03585172,0.05797101,-0.49961983,0.00118397,-0.00130758
300308,2026-03-27,2026-03-27 14:32:00,14:32:00,hold_probe,0.00135984,0.00223282,-0.00078904,-0.875,-0.03662721,0.0,-0.91162721,0.00106368,-0.00164388
300308,2026-03-27,2026-03-27 14:33:00,14:33:00,hold_probe,0.00063801,0.00233378,-0.0003358,-0.34920635,-0.03669893,0.65079365,0.26488838,0.00056165,-0.00088977
300308,2026-03-27,2026-03-27 14:34:00,14:34:00,hold_probe,0.00112367,0.0012243,-0.00065408,0.86868687,-0.03561478,0.86868687,0.83307209,0.00022,0.00077233
300308,2026-03-27,2026-03-27 14:35:00,14:35:00,hold_probe,-0.00013403,0.00020105,-0.00167541,0.67123288,-0.03460631,0.98630137,0.95169506,1.931e-05,0.00083856
300308,2026-03-27,2026-03-27 14:36:00,14:36:00,hold_probe,0.00102294,0.00157633,-0.00075463,-0.6091954,-0.03547911,0.22988506,-0.41478946,0.00098255,-0.00217803
300308,2026-03-27,2026-03-27 14:37:00,14:37:00,hold_probe,0.00172683,0.00209566,-0.00100592,-0.15384615,-0.03522349,0.76923077,0.58016113,3.541e-05,0.00025154
300308,2026-03-27,2026-03-27 14:38:00,14:38:00,hold_probe,0.00308735,0.00422833,-0.00018457,-0.98039216,-0.03599575,0.0,-1.01638791,0.00097426,-0.001643
300308,2026-03-27,2026-03-27 14:39:00,14:39:00,add_probe,0.0028144,0.0031327,-0.00093813,0.89622642,-0.0344359,1.0,0.9655641,-0.0,0.00140944
300308,2026-03-27,2026-03-27 14:40:00,14:40:00,hold_probe,0.00268101,0.00340153,-0.00023459,-0.03278689,-0.03464741,0.68852459,0.6210903,0.00027452,-0.00117267
300308,2026-03-27,2026-03-27 14:41:00,14:41:00,hold_probe,0.0031662,0.00326671,0.0,0.2295082,-0.03439294,0.45901639,0.42462346,0.00079163,0.0
300308,2026-03-27,2026-03-27 14:42:00,14:42:00,hold_probe,0.00199163,0.00306276,-0.00087029,0.70886076,-0.03345213,0.72151899,0.68806686,0.00033933,0.00095489
300308,2026-03-27,2026-03-27 14:43:00,14:43:00,hold_probe,0.00030109,0.00252584,0.0,0.29605263,-0.0328975,0.55263158,0.51973408,0.0017995,-0.00033473
300308,2026-03-27,2026-03-27 14:44:00,14:44:00,hold_probe,0.00028399,0.00120279,-0.00110255,0.14285714,-0.03159646,0.80612245,0.77452599,0.00031471,0.00132147
300308,2026-03-27,2026-03-27 14:45:00,14:45:00,hold_probe,0.00041779,0.00157088,-0.00073531,-0.23170732,-0.03192381,0.47560976,0.21197862,0.00078153,-0.00138655
300308,2026-03-27,2026-03-27 14:46:00,14:46:00,hold_probe,-0.00136936,0.00085167,-0.00145286,0.81632653,-0.03121162,0.87755102,0.8463394,6.841e-05,0.00071859
300308,2026-03-27,2026-03-27 14:47:00,14:47:00,hold_probe,-0.00248877,0.00021714,-0.0026725,-0.20253165,-0.03138466,0.18987342,-0.04404289,0.00142938,-0.00068468
300308,2026-03-27,2026-03-27 14:48:00,14:48:00,hold_probe,-1.672e-05,0.00137124,-0.00152174,-0.83529412,-0.03246962,0.05882353,-0.80894021,0.0015152,-0.00238855
300308,2026-03-27,2026-03-27 14:49:00,14:49:00,hold_probe,-0.00101874,6.68e-05,-0.00282241,0.90361446,-0.03119154,0.97590361,0.94471207,2.077e-05,0.00125418
300308,2026-03-27,2026-03-27 14:50:00,14:50:00,hold_probe,-0.0018542,1.67e-05,-0.0025892,-0.72727273,-0.03140155,0.18181818,-0.5768561,0.00021243,-0.00053442
300308,2026-03-27,2026-03-27 14:51:00,14:51:00,hold_probe,0.0,0.00033445,-0.00152174,-0.92307692,-0.03240667,0.0,-0.9554836,0.00124343,-0.00213818
300308,2026-03-27,2026-03-27 14:52:00,14:52:00,hold_probe,0.00144005,0.00167448,0.0,-0.72972973,-0.03367539,0.0990991,-0.66430602,0.00174236,-0.00285953
300308,2026-03-27,2026-03-27 14:53:00,14:53:00,hold_probe,1.672e-05,0.00035118,-0.00081941,0.6625,-0.0323583,0.9875,0.9551417,2.507e-05,0.00132284
300308,2026-03-30,2026-03-30 09:31:00,09:31:00,add_probe,0.00904138,0.00970543,-0.00059595,0.6284153,-0.0489249,0.6284153,0.0,0.00725619,-0.03963211
300308,2026-03-30,2026-03-30 09:32:00,09:32:00,hold_probe,0.00022065,0.00648359,-0.00188397,0.65964912,-0.04570767,0.78245614,0.0,0.00104727,0.00260514
300308,2026-03-30,2026-03-30 09:33:00,09:33:00,reduce_probe,-0.00506338,0.00086077,-0.00707185,0.74392936,-0.04020791,0.97571744,0.0,0.00013994,0.003734
300308,2026-03-30,2026-03-30 09:34:00,09:34:00,hold_probe,0.00266639,0.00711605,-0.00086615,-0.96640827,-0.04608391,0.00516796,0.0,0.00309884,-0.01245591
300308,2026-03-30,2026-03-30 09:35:00,09:35:00,reduce_probe,-0.0048404,0.00362184,-0.00583895,0.67045455,-0.04266489,0.96969697,0.0,7.034e-05,0.00261544
300308,2026-03-30,2026-03-30 09:36:00,09:36:00,reduce_probe,-0.00518047,0.00060748,-0.00948347,0.59322034,-0.03975157,0.86779661,0.0,0.00048939,0.0015909
300308,2026-03-30,2026-03-30 09:37:00,09:37:00,hold_probe,0.00285079,0.00541311,-0.00393681,-0.77669903,-0.04501853,0.11165049,0.0,0.00529449,-0.0119134
300308,2026-03-30,2026-03-30 09:38:00,09:38:00,hold_probe,-0.0003732,0.00510611,-0.00424095,0.18,-0.04466978,0.49,0.0,0.00059806,-0.0002206
300308,2026-03-30,2026-03-30 09:39:00,09:39:00,reduce_probe,-0.00401436,0.002744,-0.00574206,0.28571429,-0.04317412,0.29568106,0.0,0.00272582,0.00150978
300308,2026-03-30,2026-03-30 09:40:00,09:40:00,hold_probe,0.0,0.00680272,-0.00171769,-0.73299748,-0.04693182,0.14861461,0.0,0.00734023,-0.00906196
300308,2026-03-30,2026-03-30 09:41:00,09:41:00,reduce_probe,-0.00519049,0.00417274,-0.00559758,0.6,-0.04437548,0.76119403,0.0,0.00111292,0.00090136
300308,2026-03-30,2026-03-30 09:42:00,09:42:00,close_probe,-0.00700519,0.0,-0.00827425,0.53,-0.04198038,0.66333333,0.0,0.00126816,0.00154358
300308,2026-03-30,2026-03-30 09:43:00,09:43:00,close_probe,-0.0055153,0.001137,-0.00690685,-0.86432161,-0.04469838,0.13567839,0.0,0.00314167,-0.0062776
300308,2026-03-30,2026-03-30 09:44:00,09:44:00,reduce_probe,-0.00387749,0.00151358,-0.00508495,-0.47191011,-0.04666865,0.27715356,0.0,0.00336791,-0.00553227
300308,2026-03-30,2026-03-30 09:45:00,09:45:00,hold_probe,0.00210884,0.0027381,-0.00506803,-0.02631579,-0.04659004,0.52631579,0.0,0.00205143,-0.00173466
300308,2026-03-30,2026-03-30 09:46:00,09:46:00,hold_probe,0.00508116,0.00941209,-0.00248943,-0.608,-0.04895498,0.096,0.0,0.00483988,-0.00557823
300308,2026-03-30,2026-03-30 09:47:00,09:47:00,hold_probe,0.00369771,0.00877567,-0.00311834,0.171875,-0.04816951,0.29296875,0.0,0.00534516,-1.705e-05
300308,2026-03-30,2026-03-30 09:48:00,09:48:00,hold_probe,0.00356643,0.01020443,-0.00170643,-0.37387387,-0.04924206,0.36936937,0.0,0.0043874,-0.00422595
300308,2026-03-30,2026-03-30 09:49:00,09:49:00,hold_probe,0.00472914,0.01070459,-0.00064876,-0.21848739,-0.04952601,0.59663866,0.0,0.00089149,-0.00220129
300308,2026-03-30,2026-03-30 09:50:00,09:50:00,hold_probe,-0.0019347,0.004684,-0.00208743,0.82159624,-0.04376215,0.91314554,0.0,0.00027489,0.00534376
300308,2026-03-30,2026-03-30 09:51:00,09:51:00,hold_probe,0.00091609,0.00245988,-0.00245988,0.07971014,-0.04335602,0.07971014,0.0,0.00162344,0.00037336
300308,2026-03-30,2026-03-30 09:52:00,09:52:00,hold_probe,-0.00173169,0.00251265,-0.0029201,-0.1888412,-0.04403764,0.1888412,0.0,0.00095727,-0.00223934
300308,2026-03-30,2026-03-30 09:53:00,09:53:00,hold_probe,0.00181939,0.00406387,-0.00304365,-0.91666667,-0.04548633,0.08333333,0.0,0.00075956,-0.00325965
300308,2026-03-30,2026-03-30 09:54:00,09:54:00,hold_probe,0.00016992,0.00412914,-0.00370433,0.07368421,-0.04479899,0.21052632,0.0,0.00302182,0.00064614
300308,2026-03-30,2026-03-30 09:55:00,09:55:00,hold_probe,-0.00056113,0.00481211,-0.0030267,-0.21989529,-0.04540482,0.0052356,0.0,0.00331515,-0.00137638
300308,2026-03-30,2026-03-30 09:56:00,09:56:00,reduce_probe,-0.00816949,0.00157627,-0.00847458,0.78838174,-0.04226556,0.79253112,0.0,0.00108631,0.00321374
300308,2026-03-30,2026-03-30 09:57:00,09:57:00,reduce_probe,-0.00284014,0.00498299,-0.0069898,-0.74074074,-0.04545331,0.25925926,0.0,0.00412243,-0.0079661
300308,2026-03-30,2026-03-30 09:58:00,09:58:00,reduce_probe,-0.00439594,0.00297023,-0.00897858,0.25,-0.04347521,0.72222222,0.0,0.00209752,-0.00085034
300308,2026-03-30,2026-03-30 09:59:00,09:59:00,reduce_probe,-0.00169895,0.00067958,-0.00800204,-0.34129693,-0.04436522,0.20477816,0.0,0.00385898,-0.0029872
300308,2026-03-30,2026-03-30 10:00:00,10:00:00,reduce_probe,-0.00311346,0.00209266,-0.00660122,-0.47159091,-0.04568468,0.32386364,0.0,0.00109165,-0.00378865
300308,2026-03-30,2026-03-30 10:01:00,10:01:00,hold_probe,0.00399877,0.00823678,-0.00220445,-0.74247492,-0.0497736,0.06020067,0.0,0.00823809,-0.00911921
300308,2026-03-30,2026-03-30 10:02:00,10:02:00,hold_probe,-0.00027288,0.00625927,-0.00214896,0.36858974,-0.04771935,0.78205128,0.0,0.00232826,-0.00023924
300308,2026-03-30,2026-03-30 10:03:00,10:03:00,hold_probe,-0.0018582,0.00581326,-0.00271058,0.28,-0.04724846,0.59,0.0,0.00040055,-0.00011939
300308,2026-03-30,2026-03-30 10:04:00,10:04:00,hold_probe,-0.00357386,0.00408441,-0.00442478,0.2697201,-0.04552544,0.6437659,0.0,0.00221357,-0.00086943
300308,2026-03-30,2026-03-30 10:05:00,10:05:00,hold_probe,-0.00063146,0.00692904,-0.00160426,-0.56198347,-0.04818643,0.184573,0.0,0.00200555,-0.00679033
300308,2026-03-30,2026-03-30 10:06:00,10:06:00,close_probe,-0.00388072,0.0010723,-0.00452751,0.35872236,-0.0455554,0.39066339,0.0,0.00349445,0.00267946
300308,2026-03-30,2026-03-30 10:07:00,10:07:00,hold_probe,-0.00274664,0.00153539,-0.0035314,-0.62790698,-0.04770776,0.07906977,0.0,0.0025162,-0.00488494
300308,2026-03-30,2026-03-30 10:08:00,10:08:00,hold_probe,-0.0030743,0.00268147,-0.0030743,-0.29411765,-0.04872641,0.29411765,0.0,0.00234801,-0.00313902
300308,2026-03-30,2026-03-30 10:09:00,10:09:00,reduce_probe,-0.00536294,0.00162254,-0.00570453,0.01081081,-0.048683,0.15135135,0.0,0.00222615,-0.00047822
300308,2026-03-30,2026-03-30 10:10:00,10:10:00,close_probe,-0.00549892,0.00122957,-0.00609662,0.05263158,-0.04853328,0.33834586,0.0,0.00102952,-0.00052946
300308,2026-03-30,2026-03-30 10:11:00,10:11:00,reduce_probe,-0.00488688,0.00179414,-0.00553619,-0.25984252,-0.04898072,0.2992126,0.0,0.00238626,-0.00177605
300308,2026-03-30,2026-03-30 10:12:00,10:12:00,hold_probe,-0.00080402,0.00160805,-0.00437936,-0.3196347,-0.05000757,0.21004566,0.0,0.00360933,-0.00310984
300308,2026-03-30,2026-03-30 10:13:00,10:13:00,hold_probe,0.00301525,0.0032551,-0.00291246,-0.44444444,-0.0513353,0.0,0.0,0.00333374,-0.00294238
300308,2026-03-30,2026-03-30 10:14:00,10:14:00,hold_probe,0.00774435,0.0081393,-0.00061817,-0.75706215,-0.05344985,0.11299435,0.0,0.00243213,-0.00493404
300308,2026-03-30,2026-03-30 10:15:00,10:15:00,hold_probe,0.00494548,0.00815661,-0.00048081,-0.3125,-0.05336026,0.4375,0.0,0.00096327,-0.00063535
300308,2026-03-30,2026-03-30 10:16:00,10:16:00,hold_probe,0.00214636,0.00810467,-0.00024039,-0.21052632,-0.05326816,0.54385965,0.0,0.00026137,-0.0004293
300308,2026-03-30,2026-03-30 10:17:00,10:17:00,hold_probe,-5.136e-05,0.00515332,-0.00172919,0.81862745,-0.05044736,0.90686275,0.0,0.00020985,0.00269583
300308,2026-03-30,2026-03-30 10:18:00,10:18:00,hold_probe,-0.00334779,0.00280122,-0.00406518,0.78666667,-0.04817981,0.90666667,0.0,0.00017479,0.00234553
300308,2026-03-30,2026-03-30 10:19:00,10:19:00,reduce_probe,-0.00795747,0.00032375,-0.00795747,0.55294118,-0.0458484,0.90980392,0.0,0.00030545,0.00085403
300308,2026-03-30,2026-03-30 10:20:00,10:20:00,reduce_probe,-0.00247766,0.00047844,-0.0052458,-0.77184466,-0.04849182,0.11165049,0.0,0.00200178,-0.00598088
300308,2026-03-30,2026-03-30 10:21:00,10:21:00,hold_probe,0.00068537,0.00200469,-0.00251872,-0.93532338,-0.05106992,0.06467662,0.0,0.00223003,-0.00569007
300308,2026-03-30,2026-03-30 10:22:00,10:22:00,hold_probe,5.136e-05,0.00249974,-0.00325309,0.25,-0.05034498,0.56976744,0.0,0.0010422,-0.00020561
300308,2026-03-30,2026-03-30 10:23:00,10:23:00,hold_probe,-0.00030848,0.00346187,-0.00229649,-0.68493151,-0.05123748,0.18493151,0.0,0.00138374,-0.00237989
300308,2026-03-30,2026-03-30 10:24:00,10:24:00,hold_probe,0.00103057,0.00570251,-6.87e-05,-0.71823204,-0.0532799,0.0,0.0,0.00671868,-0.00445587
300308,2026-03-30,2026-03-30 10:25:00,10:25:00,hold_probe,0.00121621,0.00298057,-0.00217548,0.67521368,-0.05065245,0.69230769,0.0,0.0018062,0.00264514
300308,2026-03-30,2026-03-30 10:26:00,10:26:00,hold_probe,0.00246563,0.00255124,-0.00260261,0.16339869,-0.05021722,0.64705882,0.0,0.00067005,-0.00083936
300308,2026-03-30,2026-03-30 10:27:00,10:27:00,hold_probe,0.00304748,0.00434864,-0.00270506,-0.19306931,-0.05007982,0.29207921,0.0,0.00233075,-0.00080475
300308,2026-03-30,2026-03-30 10:28:00,10:28:00,hold_probe,-0.00049715,0.00567442,-0.0013886,-0.52739726,-0.05131337,0.15068493,0.0,0.00092407,-0.00301323
300308,2026-03-30,2026-03-30 10:29:00,10:29:00,hold_probe,-0.00447838,0.00657172,-0.00466712,-0.97196262,-0.05214199,0.02803738,0.0,0.00092211,-0.00183433
300308,2026-03-30,2026-03-30 10:30:00,10:30:00,reduce_probe,-0.00412325,0.00366131,-0.00754504,0.82323232,-0.04936562,1.0,0.0,-0.0,0.0024022
300308,2026-03-30,2026-03-30 10:31:00,10:31:00,reduce_probe,-0.00500453,0.00198131,-0.00920628,0.64238411,-0.04775678,0.97350993,0.0,4.382e-05,0.00083834
300308,2026-03-30,2026-03-30 10:32:00,10:32:00,close_probe,-0.00660556,0.00023896,-0.00988274,0.25531915,-0.0470826,0.46099291,0.0,0.00158493,0.0002562
300308,2026-03-30,2026-03-30 10:33:00,10:33:00,reduce_probe,-0.00348181,0.00070322,-0.00505977,-0.95302013,-0.05167699,0.0,0.0,0.00596278,-0.00969498
300308,2026-03-30,2026-03-30 10:34:00,10:34:00,hold_probe,-0.00053431,0.00560161,-0.00068943,-0.96615385,-0.05607675,0.03384615,0.0,0.01851955,-0.00993088
300308,2026-03-30,2026-03-30 10:35:00,10:35:00,reduce_probe,-0.00362493,0.00233645,-0.00529137,0.75,-0.052943,0.78571429,0.0,0.00078271,0.00310243
300308,2026-03-30,2026-03-30 10:36:00,10:36:00,reduce_probe,-0.00468637,0.00061798,-0.00607684,0.04201681,-0.05216491,0.62184874,0.0,0.00064691,-0.00096207
300308,2026-03-30,2026-03-30 10:37:00,10:37:00,reduce_probe,-0.00343643,0.0,-0.00515464,-0.29299363,-0.05301084,0.42675159,0.0,0.00070166,-0.00300409
300308,2026-03-30,2026-03-30 10:38:00,10:38:00,hold_probe,-0.00125645,0.00148021,-0.00344234,-0.99,-0.05460093,0.0,0.0,0.00084875,-0.00343643
300308,2026-03-30,2026-03-30 10:39:00,10:39:00,hold_probe,-0.00117266,0.00267297,-0.00151756,-0.69565217,-0.05613285,0.04347826,0.0,0.01089415,-0.00401033
