signal_trade_date,execution_trade_date,symbol,severity_tier,supervision_label,minute_index,minute_ts,visible_at_ts,bar_open_px,bar_high_px,bar_low_px,bar_close_px,bar_volume,bar_amount,bar_first_visible_ts,bar_source_cutoff_ts,ret_1m_lag1,ret_3m_lag1,ret_5m_lag1,draw_from_open_lag1,draw_15m_lag1,draw_30m_lag1,close_location_lag1,path_feature_first_visible_ts,path_feature_source_cutoff_ts,phase_state_visible,phase_state_first_visible_ts,phase_state_source_cutoff_ts,event_state_visible,event_state_first_visible_ts,event_state_source_cutoff_ts,pre_open_event_status,pre_open_status_first_visible_ts,pre_open_status_source_cutoff_ts
20251117,20251118,688523,mild_override_watch,ambiguous_non_override,49,2025/11/18 10:18,2025/11/18 10:18,26.59,26.6,26.57,26.6,243.0,645975.0,2025/11/18 10:18,2025/11/18 10:18,0.0015077271013945737,0.006058311245740189,0.006439393939394078,-0.044244604316546754,-0.009321401938851559,-0.013734224201930267,0.4318181818181835,2025/11/18 10:18,2025/11/18 10:17,preheat_window,2025/11/18 09:30,2025/11/18 09:30,event_neutral,2025/11/18 09:30,2025/11/18 09:30,no_decisive_event,2025/11/18 09:30,2025/11/18 09:30
20251117,20251118,688523,mild_override_watch,ambiguous_non_override,50,2025/11/18 10:19,2025/11/18 10:19,26.52,26.52,26.48,26.48,531.0,1407968.0,2025/11/18 10:19,2025/11/18 10:19,0.0011290929619871548,0.0018832391713747842,0.00833965125094771,-0.043165467625899234,-0.00820283370618935,-0.012620638455827726,0.500000000000004,2025/11/18 10:19,2025/11/18 10:18,preheat_window,2025/11/18 09:30,2025/11/18 09:30,event_neutral,2025/11/18 09:30,2025/11/18 09:30,no_decisive_event,2025/11/18 09:30,2025/11/18 09:30
20251117,20251118,688523,mild_override_watch,ambiguous_non_override,51,2025/11/18 10:20,2025/11/18 10:20,26.46,26.5,26.46,26.5,231.0,611766.0,2025/11/18 10:20,2025/11/18 10:20,-0.004511278195488799,-0.0018846588767433836,0.0026505111700114714,-0.0474820143884892,-0.011940298507462699,-0.015979189892233348,0.23809523809524052,2025/11/18 10:20,2025/11/18 10:19,preheat_window,2025/11/18 09:30,2025/11/18 09:30,event_neutral,2025/11/18 09:30,2025/11/18 09:30,no_decisive_event,2025/11/18 09:30,2025/11/18 09:30
20251117,20251118,688523,mild_override_watch,ambiguous_non_override,52,2025/11/18 10:21,2025/11/18 10:21,26.51,26.51,26.49,26.5,398.0,1055012.0,2025/11/18 10:21,2025/11/18 10:21,0.0007552870090634656,-0.0026345502446367686,-0.0018832391713747842,-0.046762589928057596,-0.003759398496240629,-0.014869888475836368,0.545454545454544,2025/11/18 10:21,2025/11/18 10:20,preheat_window,2025/11/18 09:30,2025/11/18 09:30,event_neutral,2025/11/18 09:30,2025/11/18 09:30,no_decisive_event,2025/11/18 09:30,2025/11/18 09:30
20251117,20251118,688523,mild_override_watch,ambiguous_non_override,53,2025/11/18 10:22,2025/11/18 10:22,26.5,26.5,26.46,26.48,334.0,884872.0,2025/11/18 10:22,2025/11/18 10:22,0.0,-0.003759398496240629,-0.0011307953260459858,-0.046762589928057596,-0.003759398496240629,-0.012299664554602963,0.545454545454544,2025/11/18 10:22,2025/11/18 10:21,preheat_window,2025/11/18 09:30,2025/11/18 09:30,event_neutral,2025/11/18 09:30,2025/11/18 09:30,no_decisive_event,2025/11/18 09:30,2025/11/18 09:30
20251117,20251118,688523,mild_override_watch,ambiguous_non_override,54,2025/11/18 10:23,2025/11/18 10:23,26.48,26.5,26.47,26.47,179.0,473976.0,2025/11/18 10:23,2025/11/18 10:23,-0.0007547169811320531,0.0,-0.0033872788859615754,-0.0474820143884892,-0.004511278195488799,-0.013045098770033459,0.45454545454545603,2025/11/18 10:23,2025/11/18 10:22,preheat_window,2025/11/18 09:30,2025/11/18 09:30,event_neutral,2025/11/18 09:30,2025/11/18 09:30,no_decisive_event,2025/11/18 09:30,2025/11/18 09:30
20251117,20251118,688523,mild_override_watch,ambiguous_non_override,55,2025/11/18 10:24,2025/11/18 10:24,26.5,26.5,26.47,26.47,159.0,421073.0,2025/11/18 10:24,2025/11/18 10:24,-0.0003776435045317328,-0.0011320754716981352,-0.004887218045112829,-0.047841726618705116,-0.004887218045112829,-0.013417815877748818,0.40909090909090395,2025/11/18 10:24,2025/11/18 10:23,preheat_window,2025/11/18 09:30,2025/11/18 09:30,event_neutral,2025/11/18 09:30,2025/11/18 09:30,no_decisive_event,2025/11/18 09:30,2025/11/18 09:30
20251117,20251118,688523,mild_override_watch,ambiguous_non_override,56,2025/11/18 10:25,2025/11/18 10:25,26.48,26.5,26.47,26.47,197.0,521501.0,2025/11/18 10:25,2025/11/18 10:25,0.0,-0.0011320754716981352,-0.0003776435045317328,-0.047841726618705116,-0.004887218045112829,-0.013417815877748818,0.40909090909090395,2025/11/18 10:25,2025/11/18 10:24,preheat_window,2025/11/18 09:30,2025/11/18 09:30,event_neutral,2025/11/18 09:30,2025/11/18 09:30,no_decisive_event,2025/11/18 09:30,2025/11/18 09:30
20251117,20251118,688523,mild_override_watch,ambiguous_non_override,57,2025/11/18 10:26,2025/11/18 10:26,26.46,26.46,26.35,26.35,472.0,1245348.0,2025/11/18 10:26,2025/11/18 10:26,0.0,-0.0003776435045317328,-0.0011320754716981352,-0.047841726618705116,-0.004887218045112829,-0.013417815877748818,0.40909090909090395,2025/11/18 10:26,2025/11/18 10:25,preheat_window,2025/11/18 09:30,2025/11/18 09:30,event_neutral,2025/11/18 09:30,2025/11/18 09:30,no_decisive_event,2025/11/18 09:30,2025/11/18 09:30
20251117,20251118,688523,mild_override_watch,ambiguous_non_override,58,2025/11/18 10:27,2025/11/18 10:27,26.33,26.44,26.33,26.38,1232.0,3248945.0,2025/11/18 10:27,2025/11/18 10:27,-0.004533434076312681,-0.004533434076312681,-0.005660377358490565,-0.05215827338129497,-0.009398496240601517,-0.017890421170331572,0.0,2025/11/18 10:27,2025/11/18 10:26,preheat_window,2025/11/18 09:30,2025/11/18 09:30,event_neutral,2025/11/18 09:30,2025/11/18 09:30,no_decisive_event,2025/11/18 09:30,2025/11/18 09:30
20251117,20251118,688523,mild_override_watch,ambiguous_non_override,59,2025/11/18 10:28,2025/11/18 10:28,26.38,26.45,26.38,26.4,203.0,536713.0,2025/11/18 10:28,2025/11/18 10:28,0.0011385199240985244,-0.0034000755572346497,-0.003776435045317328,-0.051079136690647564,-0.008270676691729428,-0.01677226984718594,0.18518518518518567,2025/11/18 10:28,2025/11/18 10:27,preheat_window,2025/11/18 09:30,2025/11/18 09:30,event_neutral,2025/11/18 09:30,2025/11/18 09:30,no_decisive_event,2025/11/18 09:30,2025/11/18 09:30
20251117,20251118,688523,mild_override_watch,ambiguous_non_override,60,2025/11/18 10:29,2025/11/18 10:29,26.44,26.46,26.35,26.39,478.0,1260261.0,2025/11/18 10:29,2025/11/18 10:29,0.0007581501137225999,-0.0026445032111824807,-0.0026445032111824807,-0.05035971223021585,-0.007518796992481258,-0.015659955257270708,0.2592592592592573,2025/11/18 10:29,2025/11/18 10:28,preheat_window,2025/11/18 09:30,2025/11/18 09:30,event_neutral,2025/11/18 09:30,2025/11/18 09:30,no_decisive_event,2025/11/18 09:30,2025/11/18 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,1,2025/12/17 09:30,2025/12/17 09:30,27.72,27.72,27.72,27.72,693.0,1920996.0,2025/12/17 09:30,2025/12/17 09:30,,,,,,,,2025/12/17 09:30,,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,2,2025/12/17 09:31,2025/12/17 09:31,27.75,27.75,27.5,27.65,3739.0,10315195.0,2025/12/17 09:31,2025/12/17 09:31,,,,0.0,0.0,0.0,,2025/12/17 09:31,2025/12/17 09:30,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,3,2025/12/17 09:32,2025/12/17 09:32,27.69,28.29,27.69,28.17,3998.0,11170774.0,2025/12/17 09:32,2025/12/17 09:32,-0.002525252525252486,,,-0.002525252525252486,-0.003603603603603678,-0.003603603603603678,0.5999999999999943,2025/12/17 09:32,2025/12/17 09:31,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,4,2025/12/17 09:33,2025/12/17 09:33,28.11,28.37,28.11,28.32,4794.0,13548935.0,2025/12/17 09:33,2025/12/17 09:33,0.018806509945750616,,,0.016233766233766378,-0.0042417815482501675,-0.0042417815482501675,0.8481012658227879,2025/12/17 09:33,2025/12/17 09:32,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,5,2025/12/17 09:34,2025/12/17 09:34,28.32,28.32,28.06,28.06,1804.0,5077817.0,2025/12/17 09:34,2025/12/17 09:34,0.005324813631522929,0.02164502164502169,,0.02164502164502169,-0.0017624250969333621,-0.0017624250969333621,0.9425287356321832,2025/12/17 09:34,2025/12/17 09:33,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,6,2025/12/17 09:35,2025/12/17 09:35,28.06,28.06,27.68,27.68,1680.0,4676006.0,2025/12/17 09:35,2025/12/17 09:35,-0.00918079096045199,0.01482820976491861,,0.012265512265512202,-0.010927035600987067,-0.010927035600987067,0.643678160919538,2025/12/17 09:35,2025/12/17 09:34,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,7,2025/12/17 09:36,2025/12/17 09:36,27.72,27.72,27.45,27.49,2723.0,7508309.0,2025/12/17 09:36,2025/12/17 09:36,-0.013542409123307175,-0.017394391196308145,-0.0014430014430013571,-0.0014430014430013571,-0.02432146633768073,-0.02432146633768073,0.20689655172413737,2025/12/17 09:36,2025/12/17 09:35,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,8,2025/12/17 09:37,2025/12/17 09:37,27.46,27.51,27.35,27.38,2346.0,6439696.0,2025/12/17 09:37,2025/12/17 09:37,-0.006864161849711059,-0.02930790960451979,-0.005786618444846292,-0.008297258297258359,-0.031018681706027618,-0.031018681706027618,0.04347826086956421,2025/12/17 09:37,2025/12/17 09:36,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,9,2025/12/17 09:38,2025/12/17 09:38,27.38,27.58,27.38,27.48,1533.0,4207609.0,2025/12/17 09:38,2025/12/17 09:38,-0.004001455074572502,-0.0242337847469708,-0.028044018459354003,-0.012265512265512313,-0.034896016919281014,-0.034896016919281014,0.029411764705879997,2025/12/17 09:38,2025/12/17 09:37,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,10,2025/12/17 09:39,2025/12/17 09:39,27.47,27.56,27.42,27.56,1446.0,3974049.0,2025/12/17 09:39,2025/12/17 09:39,0.0036523009495983416,-0.007225433526011571,-0.029661016949152574,-0.008658008658008587,-0.03137116672541418,-0.03137116672541418,0.12745098039215594,2025/12/17 09:39,2025/12/17 09:38,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,11,2025/12/17 09:40,2025/12/17 09:40,27.56,27.56,27.39,27.39,1354.0,3715096.0,2025/12/17 09:40,2025/12/17 09:40,0.0029112081513826826,0.0025463805020007335,-0.01781895937277267,-0.005772005772005762,-0.0285512865703208,-0.0285512865703208,0.2058823529411739,2025/12/17 09:40,2025/12/17 09:39,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,12,2025/12/17 09:41,2025/12/17 09:41,27.39,27.5,27.39,27.49,2550.0,6995007.0,2025/12/17 09:41,2025/12/17 09:41,-0.0061683599419447566,0.000365230094959923,-0.010476878612716733,-0.011904761904761862,-0.03454353189989423,-0.03454353189989423,0.039215686274508985,2025/12/17 09:41,2025/12/17 09:40,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,13,2025/12/17 09:42,2025/12/17 09:42,27.51,27.73,27.51,27.73,844.0,2332220.0,2025/12/17 09:42,2025/12/17 09:42,0.003650967506389158,0.00036390101892269655,0.0,-0.008297258297258359,-0.031018681706027618,-0.031018681706027618,0.13725490196078144,2025/12/17 09:42,2025/12/17 09:41,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,14,2025/12/17 09:43,2025/12/17 09:43,27.69,27.71,27.52,27.64,1043.0,2883010.0,2025/12/17 09:43,2025/12/17 09:43,0.008730447435431055,0.006168359941944868,0.012783053323593974,0.0003607503607503393,-0.022559041240747257,-0.022559041240747257,0.3725490196078423,2025/12/17 09:43,2025/12/17 09:42,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,15,2025/12/17 09:44,2025/12/17 09:44,27.63,27.64,27.49,27.49,1618.0,4459838.0,2025/12/17 09:44,2025/12/17 09:44,-0.0032455824017310064,0.009127418765972894,0.005822416302765587,-0.0028860028860028253,-0.02573140641522742,-0.02573140641522742,0.28431372549019535,2025/12/17 09:44,2025/12/17 09:43,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,16,2025/12/17 09:45,2025/12/17 09:45,27.49,27.52,27.42,27.43,1507.0,4137871.0,2025/12/17 09:45,2025/12/17 09:45,-0.00542691751085389,0.0,-0.002539912917271403,-0.008297258297258359,-0.031018681706027618,-0.031018681706027618,0.13725490196078144,2025/12/17 09:45,2025/12/17 09:44,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,17,2025/12/17 09:46,2025/12/17 09:46,27.42,27.43,27.22,27.22,3746.0,10234519.0,2025/12/17 09:46,2025/12/17 09:46,-0.002182611858857708,-0.010818608005769947,0.0014603870025555743,-0.010461760461760394,-0.03313359182234754,-0.03313359182234754,0.07843137254901797,2025/12/17 09:46,2025/12/17 09:45,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,18,2025/12/17 09:47,2025/12/17 09:47,27.22,27.22,27.11,27.11,2424.0,6587335.0,2025/12/17 09:47,2025/12/17 09:47,-0.007655851257747037,-0.01519536903039076,-0.009821753364859909,-0.018037518037518074,-0.04053577722946777,-0.04053577722946777,0.0,2025/12/17 09:47,2025/12/17 09:46,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,19,2025/12/17 09:48,2025/12/17 09:48,27.13,27.14,27.11,27.12,1617.0,4385840.0,2025/12/17 09:48,2025/12/17 09:48,-0.004041146216017588,-0.013823208439432522,-0.02235845654525792,-0.02200577200577203,-0.04441311244272128,-0.04441311244272128,0.0,2025/12/17 09:48,2025/12/17 09:47,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,20,2025/12/17 09:49,2025/12/17 09:49,27.12,27.12,26.89,26.92,4073.0,11003367.0,2025/12/17 09:49,2025/12/17 09:49,0.0003688675765400884,-0.011301494713816918,-0.01881331403762665,-0.021645021645021578,-0.0423728813559322,-0.0440606274233345,0.008264462809918641,2025/12/17 09:49,2025/12/17 09:48,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,21,2025/12/17 09:50,2025/12/17 09:50,26.86,26.92,26.77,26.77,3277.0,8797413.0,2025/12/17 09:50,2025/12/17 09:50,-0.007374631268436516,-0.01102130786186617,-0.02073481265914867,-0.028860028860028808,-0.040627227369921526,-0.05111032781106806,0.025641025641026653,2025/12/17 09:50,2025/12/17 09:49,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,22,2025/12/17 09:51,2025/12/17 09:51,26.76,26.86,26.65,26.65,3823.0,10234799.0,2025/12/17 09:51,2025/12/17 09:51,-0.005572065378900537,-0.012541497602360785,-0.024061246810061943,-0.03427128427128423,-0.03461954561846381,-0.056397603101868254,0.0,2025/12/17 09:51,2025/12/17 09:50,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,23,2025/12/17 09:52,2025/12/17 09:52,26.63,26.63,26.37,26.39,5537.0,14649312.0,2025/12/17 09:52,2025/12/17 09:52,-0.0044826298094883255,-0.01733038348082605,-0.020940484937545967,-0.038600288600288635,-0.038946988820771744,-0.060627423334508324,0.0,2025/12/17 09:52,2025/12/17 09:51,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,24,2025/12/17 09:53,2025/12/17 09:53,26.36,26.45,26.31,26.45,4086.0,10778707.0,2025/12/17 09:53,2025/12/17 09:53,-0.009756097560975507,-0.019687964338781616,-0.02655846551088159,-0.0479797979797979,-0.04832311575910564,-0.06979203383856192,0.01470588235294087,2025/12/17 09:53,2025/12/17 09:52,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,25,2025/12/17 09:54,2025/12/17 09:54,26.42,26.45,26.38,26.45,2181.0,5759938.0,2025/12/17 09:54,2025/12/17 09:54,0.002273588480484978,-0.011953679491968683,-0.024705014749262566,-0.04581529581529575,-0.04615939415795167,-0.06767712372224188,0.09859154929577493,2025/12/17 09:54,2025/12/17 09:53,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,26,2025/12/17 09:55,2025/12/17 09:55,26.45,26.5,26.39,26.5,2391.0,6325350.0,2025/12/17 09:55,2025/12/17 09:55,0.0,-0.007504690431519689,-0.017459138187221446,-0.04581529581529575,-0.04615939415795167,-0.06767712372224188,0.09859154929577493,2025/12/17 09:55,2025/12/17 09:54,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,27,2025/12/17 09:56,2025/12/17 09:56,26.5,26.64,26.49,26.58,1706.0,4529459.0,2025/12/17 09:56,2025/12/17 09:56,0.001890359168241984,0.004168245547555793,-0.010085917071348538,-0.044011544011543946,-0.04435629282365672,-0.06591469862530841,0.1338028169014092,2025/12/17 09:56,2025/12/17 09:55,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,28,2025/12/17 09:57,2025/12/17 09:57,26.58,26.78,26.58,26.7,1368.0,3654490.0,2025/12/17 09:57,2025/12/17 09:57,0.0030188679245282124,0.004914933837429025,-0.00262664165103188,-0.04112554112554112,-0.041471330688784835,-0.06309481847021514,0.190140845070422,2025/12/17 09:57,2025/12/17 09:56,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,29,2025/12/17 09:58,2025/12/17 09:58,26.7,26.7,26.59,26.59,1631.0,4344213.0,2025/12/17 09:58,2025/12/17 09:58,0.004514672686230181,0.00945179584120992,0.011746873815839276,-0.03679653679653683,-0.03644893540238192,-0.05886499823757496,0.2785714285714286,2025/12/17 09:58,2025/12/17 09:57,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,30,2025/12/17 09:59,2025/12/17 09:59,26.58,26.63,26.57,26.6,796.0,2116900.0,2025/12/17 09:59,2025/12/17 09:59,-0.0041198501872659055,0.0033962264150944055,0.0052930056710776,-0.04076479076479078,-0.0379884225759769,-0.06274233345082836,0.21052631578947426,2025/12/17 09:59,2025/12/17 09:58,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,31,2025/12/17 10:00,2025/12/17 10:00,26.57,26.75,26.57,26.72,1959.0,5228115.0,2025/12/17 10:00,2025/12/17 10:00,0.00037608123354648804,0.0007524454477052522,0.005671077504725952,-0.04040404040404033,-0.03343023255813948,-0.062389848431441686,0.23966942148760537,2025/12/17 10:00,2025/12/17 09:59,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,32,2025/12/17 10:01,2025/12/17 10:01,26.7,26.7,26.56,26.56,1488.0,3964614.0,2025/12/17 10:01,2025/12/17 10:01,0.004511278195488577,0.0007490636704119424,0.008301886792452695,-0.03607503607503604,-0.025884068538096994,-0.05816002819880162,0.3660714285714284,2025/12/17 10:01,2025/12/17 10:00,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,33,2025/12/17 10:02,2025/12/17 10:02,26.56,26.56,26.5,26.5,687.0,1822096.0,2025/12/17 10:02,2025/12/17 10:02,-0.005988023952095856,-0.001128243700639353,-0.0007524454477050302,-0.0418470418470418,-0.024246877296105862,-0.06379978850898849,0.2747252747252747,2025/12/17 10:02,2025/12/17 10:01,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,34,2025/12/17 10:03,2025/12/17 10:03,26.51,26.55,26.45,26.46,1458.0,3863209.0,2025/12/17 10:03,2025/12/17 10:03,-0.0022590361445782303,-0.003759398496240629,-0.0074906367041198685,-0.044011544011543946,-0.02358142962417098,-0.06591469862530841,0.22891566265060345,2025/12/17 10:03,2025/12/17 10:02,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,35,2025/12/17 10:04,2025/12/17 10:04,26.45,26.46,26.35,26.35,2325.0,6137493.0,2025/12/17 10:04,2025/12/17 10:04,-0.0015094339622641062,-0.009730538922155585,-0.004889056036103789,-0.045454545454545414,-0.02433628318584069,-0.06567796610169485,0.18518518518518728,2025/12/17 10:04,2025/12/17 10:03,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,36,2025/12/17 10:05,2025/12/17 10:05,26.36,26.36,26.29,26.29,1771.0,4660381.0,2025/12/17 10:05,2025/12/17 10:05,-0.004157218442932709,-0.007906626506024028,-0.009398496240601517,-0.04942279942279937,-0.02117384843982173,-0.06094084105488229,0.06557377049180739,2025/12/17 10:05,2025/12/17 10:04,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,37,2025/12/17 10:06,2025/12/17 10:06,26.31,26.5,26.3,26.5,1876.0,4947676.0,2025/12/17 10:06,2025/12/17 10:06,-0.002277039848197382,-0.007924528301886835,-0.016092814371257425,-0.051587301587301626,-0.02122114668652275,-0.05192931842769566,0.0,2025/12/17 10:06,2025/12/17 10:05,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
20251216,20251217,688066,mild_override_watch,ambiguous_non_override,38,2025/12/17 10:07,2025/12/17 10:07,26.5,26.5,26.41,26.41,819.0,2166121.0,2025/12/17 10:07,2025/12/17 10:07,0.007987828071510217,0.0015117157974300355,-0.0022590361445782303,-0.044011544011543946,-0.010455563853622118,-0.04435629282365672,0.42857142857142855,2025/12/17 10:07,2025/12/17 10:06,preheat_window,2025/12/17 09:30,2025/12/17 09:30,event_neutral,2025/12/17 09:30,2025/12/17 09:30,no_decisive_event,2025/12/17 09:30,2025/12/17 09:30
